Iter=37, currentCost=6614, Hard Conflicts: 0, Soft Conflicts: 6614, Best Cost: 6614, Time: 1.08s
Iter=38, currentCost=6559, Hard Conflicts: 0, Soft Conflicts: 6559, Best Cost: 6559, Time: 1.11s
Iter=39, currentCost=6537, Hard Conflicts: 0, Soft Conflicts: 6537, Best Cost: 6537, Time: 1.13s
Iter=40, currentCost=6522, Hard Conflicts: 0, Soft Conflicts: 6522, Best Cost: 6522, Time: 1.16s
Iter=41, currentCost=6276, Hard Conflicts: 0, Soft Conflicts: 6276, Best Cost: 6276, Time: 1.19s
Iter=42, currentCost=6270, Hard Conflicts: 0, Soft Conflicts: 6270, Best Cost: 6270, Time: 1.23s
Iter=43, currentCost=6270, Hard Conflicts: 0, Soft Conflicts: 6270, Best Cost: 6270, Time: 1.25s
Iter=44, currentCost=6270, Hard Conflicts: 0, Soft Conflicts: 6270, Best Cost: 6270, Time: 1.28s
Iter=45, currentCost=6270, Hard Conflicts: 0, Soft Conflicts: 6270, Best Cost: 6270, Time: 1.31s
Iter=46, currentCost=6156, Hard Conflicts: 0, Soft Conflicts: 6156, Best Cost: 6156, Time: 1.33s
Iter=47, currentCost=6156, Hard Conflicts: 0, Soft Conflicts: 6156, Best Cost: 6156, Time: 1.36s
Iter=48, currentCost=5714, Hard Conflicts: 0, Soft Conflicts: 5714, Best Cost: 5714, Time: 1.39s
Iter=49, currentCost=5664, Hard Conflicts: 0, Soft Conflicts: 5664, Best Cost: 5664, Time: 1.42s
Iter=50, currentCost=5664, Hard Conflicts: 0, Soft Conflicts: 5664, Best Cost: 5664, Time: 1.44s
Iter=51, currentCost=5604, Hard Conflicts: 0, Soft Conflicts: 5604, Best Cost: 5604, Time: 1.47s
Iter=52, currentCost=5428, Hard Conflicts: 0, Soft Conflicts: 5428, Best Cost: 5428, Time: 1.49s
Iter=53, currentCost=5428, Hard Conflicts: 0, Soft Conflicts: 5428, Best Cost: 5428, Time: 1.52s
Iter=54, currentCost=5374, Hard Conflicts: 0, Soft Conflicts: 5374, Best Cost: 5374, Time: 1.56s
Iter=55, currentCost=5354, Hard Conflicts: 0, Soft Conflicts: 5354, Best Cost: 5354, Time: 1.59s
Iter=56, currentCost=5319, Hard Conflicts: 0, Soft Conflicts: 5319, Best Cost: 5319, Time: 1.62s
Iter=57, currentCost=5319, Hard Conflicts: 0, Soft Conflicts: 5319, Best Cost: 5319, Time: 1.65s
Iter=58, currentCost=5319, Hard Conflicts: 0, Soft Conflicts: 5319, Best Cost: 5319, Time: 1.67s
Iter=59, currentCost=5215, Hard Conflicts: 0, Soft Conflicts: 5215, Best Cost: 5215, Time: 1.69s
Iter=60, currentCost=5215, Hard Conflicts: 0, Soft Conflicts: 5215, Best Cost: 5215, Time: 1.71s
Iter=61, currentCost=5180, Hard Conflicts: 0, Soft Conflicts: 5180, Best Cost: 5180, Time: 1.74s
Iter=62, currentCost=4990, Hard Conflicts: 0, Soft Conflicts: 4990, Best Cost: 4990, Time: 1.77s
Iter=63, currentCost=4990, Hard Conflicts: 0, Soft Conflicts: 4990, Best Cost: 4990, Time: 1.80s
Iter=64, currentCost=4946, Hard Conflicts: 0, Soft Conflicts: 4946, Best Cost: 4946, Time: 1.82s
Iter=65, currentCost=4934, Hard Conflicts: 0, Soft Conflicts: 4934, Best Cost: 4934, Time: 1.85s
Iter=66, currentCost=4912, Hard Conflicts: 0, Soft Conflicts: 4912, Best Cost: 4912, Time: 1.87s
Iter=67, currentCost=4822, Hard Conflicts: 0, Soft Conflicts: 4822, Best Cost: 4822, Time: 1.91s
Iter=68, currentCost=4822, Hard Conflicts: 0, Soft Conflicts: 4822, Best Cost: 4822, Time: 1.93s
Iter=69, currentCost=4742, Hard Conflicts: 0, Soft Conflicts: 4742, Best Cost: 4742, Time: 1.96s
Iter=70, currentCost=4742, Hard Conflicts: 0, Soft Conflicts: 4742, Best Cost: 4742, Time: 1.98s
Iter=71, currentCost=4742, Hard Conflicts: 0, Soft Conflicts: 4742, Best Cost: 4742, Time: 2.00s
Iter=72, currentCost=4742, Hard Conflicts: 0, Soft Conflicts: 4742, Best Cost: 4742, Time: 2.04s
Iter=73, currentCost=4736, Hard Conflicts: 0, Soft Conflicts: 4736, Best Cost: 4736, Time: 2.07s
Iter=74, currentCost=4736, Hard Conflicts: 0, Soft Conflicts: 4736, Best Cost: 4736, Time: 2.10s
Iter=75, currentCost=4664, Hard Conflicts: 0, Soft Conflicts: 4664, Best Cost: 4664, Time: 2.12s
Iter=76, currentCost=4664, Hard Conflicts: 0, Soft Conflicts: 4664, Best Cost: 4664, Time: 2.14s
Iter=77, currentCost=4654, Hard Conflicts: 0, Soft Conflicts: 4654, Best Cost: 4654, Time: 2.17s
Iter=78, currentCost=4654, Hard Conflicts: 0, Soft Conflicts: 4654, Best Cost: 4654, Time: 2.20s
Iter=79, currentCost=4654, Hard Conflicts: 0, Soft Conflicts: 4654, Best Cost: 4654, Time: 2.23s
Iter=80, currentCost=4654, Hard Conflicts: 0, Soft Conflicts: 4654, Best Cost: 4654, Time: 2.25s
Iter=81, currentCost=4654, Hard Conflicts: 0, Soft Conflicts: 4654, Best Cost: 4654, Time: 2.28s
Iter=82, currentCost=4610, Hard Conflicts: 0, Soft Conflicts: 4610, Best Cost: 4610, Time: 2.31s
Iter=83, currentCost=4610, Hard Conflicts: 0, Soft Conflicts: 4610, Best Cost: 4610, Time: 2.33s
Iter=84, currentCost=4610, Hard Conflicts: 0, Soft Conflicts: 4610, Best Cost: 4610, Time: 2.35s
Iter=85, currentCost=4596, Hard Conflicts: 0, Soft Conflicts: 4596, Best Cost: 4596, Time: 2.38s
Iter=86, currentCost=4576, Hard Conflicts: 0, Soft Conflicts: 4576, Best Cost: 4576, Time: 2.41s
Iter=87, currentCost=4564, Hard Conflicts: 0, Soft Conflicts: 4564, Best Cost: 4564, Time: 2.44s
Iter=88, currentCost=4564, Hard Conflicts: 0, Soft Conflicts: 4564, Best Cost: 4564, Time: 2.45s
Iter=89, currentCost=4600, Hard Conflicts: 0, Soft Conflicts: 4600, Best Cost: 4564, Time: 2.47s
Iter=90, currentCost=4600, Hard Conflicts: 0, Soft Conflicts: 4600, Best Cost: 4564, Time: 2.50s
Iter=91, currentCost=4594, Hard Conflicts: 0, Soft Conflicts: 4594, Best Cost: 4564, Time: 2.54s
Iter=92, currentCost=4504, Hard Conflicts: 0, Soft Conflicts: 4504, Best Cost: 4504, Time: 2.56s
Iter=93, currentCost=4456, Hard Conflicts: 0, Soft Conflicts: 4456, Best Cost: 4456, Time: 2.59s
Iter=94, currentCost=4456, Hard Conflicts: 0, Soft Conflicts: 4456, Best Cost: 4456, Time: 2.62s
Iter=95, currentCost=4456, Hard Conflicts: 0, Soft Conflicts: 4456, Best Cost: 4456, Time: 2.64s
Iter=96, currentCost=4456, Hard Conflicts: 0, Soft Conflicts: 4456, Best Cost: 4456, Time: 2.66s
Iter=97, currentCost=4456, Hard Conflicts: 0, Soft Conflicts: 4456, Best Cost: 4456, Time: 2.68s
Iter=98, currentCost=4456, Hard Conflicts: 0, Soft Conflicts: 4456, Best Cost: 4456, Time: 2.72s
Iter=99, currentCost=4456, Hard Conflicts: 0, Soft Conflicts: 4456, Best Cost: 4456, Time: 2.75s
Iter=100, currentCost=4456, Hard Conflicts: 0, Soft Conflicts: 4456, Best Cost: 4456, Time: 2.77s
Iter=101, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.79s
Iter=102, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.82s
Iter=103, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.83s
Iter=104, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.87s
Iter=105, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.89s
Iter=106, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.91s
Iter=107, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.94s
Iter=108, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.96s
Iter=109, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 2.98s
Iter=110, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.01s
Iter=111, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.03s
Iter=112, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.06s
Iter=113, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.09s
Iter=114, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.11s
Iter=115, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.13s
Iter=116, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.16s
Iter=117, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.20s
Iter=118, currentCost=4445, Hard Conflicts: 0, Soft Conflicts: 4445, Best Cost: 4445, Time: 3.21s
Iter=119, currentCost=4409, Hard Conflicts: 0, Soft Conflicts: 4409, Best Cost: 4409, Time: 3.24s
Iter=120, currentCost=4409, Hard Conflicts: 0, Soft Conflicts: 4409, Best Cost: 4409, Time: 3.27s
Iter=121, currentCost=4409, Hard Conflicts: 0, Soft Conflicts: 4409, Best Cost: 4409, Time: 3.29s
Iter=122, currentCost=4409, Hard Conflicts: 0, Soft Conflicts: 4409, Best Cost: 4409, Time: 3.33s
Iter=123, currentCost=4409, Hard Conflicts: 0, Soft Conflicts: 4409, Best Cost: 4409, Time: 3.34s
Iter=124, currentCost=4409, Hard Conflicts: 0, Soft Conflicts: 4409, Best Cost: 4409, Time: 3.36s
Iter=125, currentCost=4348, Hard Conflicts: 0, Soft Conflicts: 4348, Best Cost: 4348, Time: 3.39s
Iter=126, currentCost=4348, Hard Conflicts: 0, Soft Conflicts: 4348, Best Cost: 4348, Time: 3.41s
Iter=127, currentCost=4310, Hard Conflicts: 0, Soft Conflicts: 4310, Best Cost: 4310, Time: 3.44s
Iter=128, currentCost=4267, Hard Conflicts: 0, Soft Conflicts: 4267, Best Cost: 4267, Time: 3.46s
Iter=129, currentCost=4267, Hard Conflicts: 0, Soft Conflicts: 4267, Best Cost: 4267, Time: 3.49s
Iter=130, currentCost=4201, Hard Conflicts: 0, Soft Conflicts: 4201, Best Cost: 4201, Time: 3.51s
Iter=131, currentCost=4201, Hard Conflicts: 0, Soft Conflicts: 4201, Best Cost: 4201, Time: 3.54s
Iter=132, currentCost=4135, Hard Conflicts: 0, Soft Conflicts: 4135, Best Cost: 4135, Time: 3.57s
Iter=133, currentCost=4135, Hard Conflicts: 0, Soft Conflicts: 4135, Best Cost: 4135, Time: 3.60s
Iter=134, currentCost=4135, Hard Conflicts: 0, Soft Conflicts: 4135, Best Cost: 4135, Time: 3.63s
Iter=135, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.65s
Iter=136, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.68s
Iter=137, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.71s
Iter=138, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.72s
Iter=139, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.74s
Iter=140, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.77s
Iter=141, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.80s
Iter=142, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.83s
Iter=143, currentCost=4110, Hard Conflicts: 0, Soft Conflicts: 4110, Best Cost: 4110, Time: 3.86s
Iter=144, currentCost=4104, Hard Conflicts: 0, Soft Conflicts: 4104, Best Cost: 4104, Time: 3.88s
Iter=145, currentCost=4104, Hard Conflicts: 0, Soft Conflicts: 4104, Best Cost: 4104, Time: 3.91s
Iter=146, currentCost=4050, Hard Conflicts: 0, Soft Conflicts: 4050, Best Cost: 4050, Time: 3.95s
Iter=147, currentCost=4050, Hard Conflicts: 0, Soft Conflicts: 4050, Best Cost: 4050, Time: 3.97s
Iter=148, currentCost=4050, Hard Conflicts: 0, Soft Conflicts: 4050, Best Cost: 4050, Time: 3.99s
Iter=149, currentCost=4050, Hard Conflicts: 0, Soft Conflicts: 4050, Best Cost: 4050, Time: 4.01s
Iter=150, currentCost=4050, Hard Conflicts: 0, Soft Conflicts: 4050, Best Cost: 4050, Time: 4.03s
Iter=151, currentCost=4040, Hard Conflicts: 0, Soft Conflicts: 4040, Best Cost: 4040, Time: 4.05s
Iter=152, currentCost=3974, Hard Conflicts: 0, Soft Conflicts: 3974, Best Cost: 3974, Time: 4.07s
Iter=153, currentCost=3974, Hard Conflicts: 0, Soft Conflicts: 3974, Best Cost: 3974, Time: 4.11s
Iter=154, currentCost=3974, Hard Conflicts: 0, Soft Conflicts: 3974, Best Cost: 3974, Time: 4.13s
Iter=155, currentCost=3956, Hard Conflicts: 0, Soft Conflicts: 3956, Best Cost: 3956, Time: 4.15s
Iter=156, currentCost=3956, Hard Conflicts: 0, Soft Conflicts: 3956, Best Cost: 3956, Time: 4.17s
Iter=157, currentCost=3956, Hard Conflicts: 0, Soft Conflicts: 3956, Best Cost: 3956, Time: 4.20s
Iter=158, currentCost=3956, Hard Conflicts: 0, Soft Conflicts: 3956, Best Cost: 3956, Time: 4.23s
Iter=159, currentCost=3931, Hard Conflicts: 0, Soft Conflicts: 3931, Best Cost: 3931, Time: 4.26s
Iter=160, currentCost=3931, Hard Conflicts: 0, Soft Conflicts: 3931, Best Cost: 3931, Time: 4.28s
Iter=161, currentCost=3920, Hard Conflicts: 0, Soft Conflicts: 3920, Best Cost: 3920, Time: 4.31s
Iter=162, currentCost=3920, Hard Conflicts: 0, Soft Conflicts: 3920, Best Cost: 3920, Time: 4.33s
Iter=163, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.36s
Iter=164, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.40s
Iter=165, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.42s
Iter=166, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.44s
Iter=167, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.46s
Iter=168, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.49s
Iter=169, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.51s
Iter=170, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.55s
Iter=171, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.58s
Iter=172, currentCost=3881, Hard Conflicts: 0, Soft Conflicts: 3881, Best Cost: 3881, Time: 4.61s
Iter=173, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.63s
Iter=174, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.66s
Iter=175, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.69s
Iter=176, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.71s
Iter=177, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.74s
Iter=178, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.77s
Iter=179, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.79s
Iter=180, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.80s
Iter=181, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.83s
Iter=182, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.87s
Iter=183, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.89s
Iter=184, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.92s
Iter=185, currentCost=3876, Hard Conflicts: 0, Soft Conflicts: 3876, Best Cost: 3876, Time: 4.94s
Iter=186, currentCost=3842, Hard Conflicts: 0, Soft Conflicts: 3842, Best Cost: 3842, Time: 4.97s
Iter=187, currentCost=3842, Hard Conflicts: 0, Soft Conflicts: 3842, Best Cost: 3842, Time: 4.99s
Iter=188, currentCost=3842, Hard Conflicts: 0, Soft Conflicts: 3842, Best Cost: 3842, Time: 5.03s
Iter=189, currentCost=3672, Hard Conflicts: 0, Soft Conflicts: 3672, Best Cost: 3672, Time: 5.06s
Iter=190, currentCost=3672, Hard Conflicts: 0, Soft Conflicts: 3672, Best Cost: 3672, Time: 5.08s
Iter=191, currentCost=3672, Hard Conflicts: 0, Soft Conflicts: 3672, Best Cost: 3672, Time: 5.10s
Iter=192, currentCost=3612, Hard Conflicts: 0, Soft Conflicts: 3612, Best Cost: 3612, Time: 5.13s
Iter=193, currentCost=3612, Hard Conflicts: 0, Soft Conflicts: 3612, Best Cost: 3612, Time: 5.15s
Iter=194, currentCost=3612, Hard Conflicts: 0, Soft Conflicts: 3612, Best Cost: 3612, Time: 5.19s
Iter=195, currentCost=3612, Hard Conflicts: 0, Soft Conflicts: 3612, Best Cost: 3612, Time: 5.22s
Iter=196, currentCost=3608, Hard Conflicts: 0, Soft Conflicts: 3608, Best Cost: 3608, Time: 5.24s
Iter=197, currentCost=3608, Hard Conflicts: 0, Soft Conflicts: 3608, Best Cost: 3608, Time: 5.27s
Iter=198, currentCost=3608, Hard Conflicts: 0, Soft Conflicts: 3608, Best Cost: 3608, Time: 5.28s
Iter=199, currentCost=3608, Hard Conflicts: 0, Soft Conflicts: 3608, Best Cost: 3608, Time: 5.32s
Iter=200, currentCost=3608, Hard Conflicts: 0, Soft Conflicts: 3608, Best Cost: 3608, Time: 5.35s
Iter=201, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.37s
Iter=202, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.40s
Iter=203, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.43s
Iter=204, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.45s
Iter=205, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.47s
Iter=206, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.49s
Iter=207, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.53s
Iter=208, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.56s
Iter=209, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.58s
Iter=210, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.60s
Iter=211, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.62s
Iter=212, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.64s
Iter=213, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.68s
Iter=214, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.71s
Iter=215, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.73s
Iter=216, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.76s
Iter=217, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.78s
Iter=218, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.80s
Iter=219, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.83s
Iter=220, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.86s
Iter=221, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.89s
Iter=222, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.91s
Iter=223, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.93s
Iter=224, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.95s
Iter=225, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 5.98s
Iter=226, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 6.00s
Iter=227, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 6.04s
Iter=228, currentCost=3602, Hard Conflicts: 0, Soft Conflicts: 3602, Best Cost: 3602, Time: 6.06s
Iter=229, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.09s
Iter=230, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.11s
Iter=231, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.14s
Iter=232, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.16s
Iter=233, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.20s
Iter=234, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.22s
Iter=235, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.24s
Iter=236, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.27s
Iter=237, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.29s
Iter=238, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.31s
Iter=239, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.35s
Iter=240, currentCost=3584, Hard Conflicts: 0, Soft Conflicts: 3584, Best Cost: 3584, Time: 6.37s
